Date,FacilityId,Certification,Automation_Level,Capacity,Production,Capacity_Utilization,Automation_Factor,Employee_Count
2020-01-01,FAC099,ISO 9001,Medium,115951,94206,0.8125,1.1,2540
2020-02-01,FAC099,ISO 9001,Medium,115951,105842,0.9128,1.1,3230
2020-03-01,FAC099,ISO 9001,Medium,115951,86494,0.746,1.1,2430
2020-04-01,FAC099,ISO 9001,Medium,115951,107506,0.9272,1.1,3300
2020-05-01,FAC099,ISO 9001,Medium,115951,86239,0.7438,1.1,2640
2020-06-01,FAC099,ISO 9001,Medium,115951,106269,0.9165,1.1,3050
2020-07-01,FAC099,ISO 9001,Medium,115951,89164,0.769,1.1,2780
2020-08-01,FAC099,ISO 9001,Medium,115951,92463,0.7974,1.1,2500
2020-09-01,FAC099,ISO 9001,Medium,115951,99759,0.8604,1.1,2780
2020-10-01,FAC099,ISO 9001,Medium,115951,99509,0.8582,1.1,2690
2020-11-01,FAC099,ISO 9001,Medium,115951,94696,0.8167,1.1,2830
2020-12-01,FAC099,ISO 9001,Medium,115951,96033,0.8282,1.1,2650
2021-01-01,FAC099,ISO 9001,Medium,115951,85067,0.7336,1.1,2590
2021-02-01,FAC099,ISO 9001,Medium,115951,97944,0.8447,1.1,2620
2021-03-01,FAC099,ISO 9001,Medium,115951,98435,0.8489,1.1,2760
2021-04-01,FAC099,ISO 9001,Medium,115951,94072,0.8113,1.1,2760
2021-05-01,FAC099,ISO 9001,Medium,115951,101995,0.8796,1.1,2830
2021-06-01,FAC099,ISO 9001,Medium,115951,104292,0.8994,1.1,2990
2021-07-01,FAC099,ISO 9001,Medium,115951,105214,0.9074,1.1,2920
2021-08-01,FAC099,ISO 9001,Medium,115951,104755,0.9034,1.1,2910
2021-09-01,FAC099,ISO 9001,Medium,115951,96544,0.8326,1.1,2720
2021-10-01,FAC099,ISO 9001,Medium,115951,57975,0.5,1.1,1670
2021-11-01,FAC099,ISO 9001,Medium,115951,90999,0.7848,1.1,2820
2021-12-01,FAC099,ISO 9001,Medium,115951,102531,0.8843,1.1,2840
2022-01-01,FAC099,ISO 9001,Medium,126492,63246,0.5,1.1,1890
2022-02-01,FAC099,ISO 9001,Medium,126492,110072,0.8702,1.1,3400
2022-03-01,FAC099,ISO 9001,Medium,126492,106921,0.8453,1.1,3070
2022-04-01,FAC099,ISO 9001,Medium,126492,97518,0.7709,1.1,2760
2022-05-01,FAC099,ISO 9001,Medium,126492,108920,0.8611,1.1,3120
2022-06-01,FAC099,ISO 9001,Medium,126492,108259,0.8559,1.1,2890
2022-07-01,FAC099,ISO 9001,Medium,126492,108666,0.8591,1.1,3020
2022-08-01,FAC099,ISO 9001,Medium,126492,106958,0.8456,1.1,2880
2022-09-01,FAC099,ISO 9001,Medium,126492,114676,0.9066,1.1,3020
2022-10-01,FAC099,ISO 9001,Medium,126492,96990,0.7668,1.1,2770
2022-11-01,FAC099,ISO 9001,Medium,126492,100838,0.7972,1.1,2700
2022-12-01,FAC099,ISO 9001,Medium,126492,106106,0.8388,1.1,2960
2023-01-01,FAC099,ISO 9001,Medium,126492,104579,0.8268,1.1,2740
2023-02-01,FAC099,ISO 9001,Medium,126492,96733,0.7647,1.1,3130
2023-03-01,FAC099,ISO 9001,Medium,126492,114159,0.9025,1.1,3080
2023-04-01,FAC099,ISO 9001,Medium,126492,106691,0.8435,1.1,3410
2023-05-01,FAC099,ISO 9001,Medium,126492,110818,0.8761,1.1,2980
2023-06-01,FAC099,ISO 9001,Medium,126492,107543,0.8502,1.1,3110
2023-07-01,FAC099,ISO 9001,Medium,126492,108102,0.8546,1.1,3100
2023-08-01,FAC099,ISO 9001,Medium,126492,105560,0.8345,1.1,3230
2023-09-01,FAC099,ISO 9001,Medium,126492,111075,0.8781,1.1,3180
2023-10-01,FAC099,ISO 9001,Medium,126492,110242,0.8715,1.1,3250
2023-11-01,FAC099,ISO 9001,Medium,126492,107222,0.8477,1.1,3180
2023-12-01,FAC099,ISO 9001,Medium,126492,115528,0.9133,1.1,3560
2024-01-01,FAC099,ISO 9001,Medium,126492,114838,0.9079,1.1,3410
2024-02-01,FAC099,ISO 9001,Medium,126492,115305,0.9116,1.1,3230
2024-03-01,FAC099,ISO 9001,Medium,126492,110660,0.8748,1.1,3280
2024-04-01,FAC099,ISO 9001,Medium,126492,104100,0.823,1.1,2930
2024-05-01,FAC099,ISO 9001,Medium,126492,105830,0.8367,1.1,3030
2024-06-01,FAC099,ISO 9001,Medium,126492,117554,0.9293,1.1,3410
2024-07-01,FAC099,ISO 9001,Medium,126492,111481,0.8813,1.1,3030
2024-08-01,FAC099,ISO 9001,Medium,126492,114874,0.9082,1.1,3410
2024-09-01,FAC099,ISO 9001,Medium,126492,102555,0.8108,1.1,2780
2024-10-01,FAC099,ISO 9001,Medium,126492,109073,0.8623,1.1,3250
2024-11-01,FAC099,ISO 9001,Medium,126492,100241,0.7925,1.1,3040
2024-12-01,FAC099,ISO 9001,Medium,126492,94718,0.7488,1.1,2810
2025-01-01,FAC099,ISO 9001,Medium,137033,115568,0.8434,1.1,3290
2025-02-01,FAC099,ISO 9001,Medium,137033,100197,0.7312,1.1,2640
2025-03-01,FAC099,ISO 9001,Medium,137033,121558,0.8871,1.1,3750
2025-04-01,FAC099,ISO 9001,Medium,137033,112394,0.8202,1.1,3400
2025-05-01,FAC099,ISO 9001,Medium,137033,87492,0.6385,1.1,2400
2025-06-01,FAC099,ISO 9001,Medium,137033,127077,0.9273,1.1,3940
2025-07-01,FAC099,ISO 9001,Medium,137033,108571,0.7923,1.1,3000
2025-08-01,FAC099,ISO 9001,Medium,137033,126766,0.9251,1.1,3720
2025-09-01,FAC099,ISO 9001,Medium,137033,116100,0.8472,1.1,3380
2025-10-01,FAC099,ISO 9001,Medium,137033,118394,0.864,1.1,3360
2025-11-01,FAC099,ISO 9001,Medium,137033,122517,0.8941,1.1,3680
2025-12-01,FAC099,ISO 9001,Medium,137033,113576,0.8288,1.1,3380
2016-01-01,FAC100,OHSAS 18001,High,124087,121818,0.9817,1.2,3020
2016-02-01,FAC100,OHSAS 18001,High,124087,99541,0.8022,1.2,2540
2016-03-01,FAC100,OHSAS 18001,High,124087,119309,0.9615,1.2,2900
2016-04-01,FAC100,OHSAS 18001,High,124087,120112,0.968,1.2,3040
2016-05-01,FAC100,OHSAS 18001,High,124087,120335,0.9698,1.2,3070
2016-06-01,FAC100,OHSAS 18001,High,124087,106103,0.8551,1.2,2880
2016-07-01,FAC100,OHSAS 18001,High,124087,114846,0.9255,1.2,3190
2016-08-01,FAC100,OHSAS 18001,High,124087,114752,0.9248,1.2,2940
2016-09-01,FAC100,OHSAS 18001,High,124087,111714,0.9003,1.2,3100
2016-10-01,FAC100,OHSAS 18001,High,124087,124087,1.0,1.2,3200
2016-11-01,FAC100,OHSAS 18001,High,124087,114679,0.9242,1.2,3150
2016-12-01,FAC100,OHSAS 18001,High,124087,118791,0.9573,1.2,3100
2017-01-01,FAC100,OHSAS 18001,High,124087,122468,0.987,1.2,3520
2017-02-01,FAC100,OHSAS 18001,High,124087,110286,0.8888,1.2,2640
2017-03-01,FAC100,OHSAS 18001,High,124087,124087,1.0,1.2,3320
2017-04-01,FAC100,OHSAS 18001,High,124087,124087,1.0,1.2,3260
2017-05-01,FAC100,OHSAS 18001,High,124087,113162,0.912,1.2,3110
2017-06-01,FAC100,OHSAS 18001,High,124087,119924,0.9665,1.2,3080
2017-07-01,FAC100,OHSAS 18001,High,124087,124087,1.0,1.2,3220
2017-08-01,FAC100,OHSAS 18001,High,124087,107489,0.8662,1.2,2800
2017-09-01,FAC100,OHSAS 18001,High,124087,112694,0.9082,1.2,3090
2017-10-01,FAC100,OHSAS 18001,High,124087,116753,0.9409,1.2,2940
2017-11-01,FAC100,OHSAS 18001,High,124087,109993,0.8864,1.2,2850
2017-12-01,FAC100,OHSAS 18001,High,124087,109531,0.8827,1.2,2910
2018-01-01,FAC100,OHSAS 18001,High,124087,106857,0.8611,1.2,2670
2018-02-01,FAC100,OHSAS 18001,High,124087,120588,0.9718,1.2,3240
2018-03-01,FAC100,OHSAS 18001,High,124087,124087,1.0,1.2,3220
2018-04-01,FAC100,OHSAS 18001,High,124087,119249,0.961,1.2,2950
2018-05-01,FAC100,OHSAS 18001,High,124087,121697,0.9807,1.2,3110
2018-06-01,FAC100,OHSAS 18001,High,124087,117264,0.945,1.2,3180
2018-07-01,FAC100,OHSAS 18001,High,124087,124087,1.0,1.2,3240
2018-08-01,FAC100,OHSAS 18001,High,124087,115578,0.9314,1.2,3070
2018-09-01,FAC100,OHSAS 18001,High,124087,114742,0.9247,1.2,3010
2018-10-01,FAC100,OHSAS 18001,High,124087,62043,0.5,1.2,1580
2018-11-01,FAC100,OHSAS 18001,High,124087,124087,1.0,1.2,3140
2018-12-01,FAC100,OHSAS 18001,High,124087,124087,1.0,1.2,2830
2019-01-01,FAC100,OHSAS 18001,High,136495,128567,0.9419,1.2,3490
2019-02-01,FAC100,OHSAS 18001,High,136495,127028,0.9306,1.2,3390
2019-03-01,FAC100,OHSAS 18001,High,136495,134899,0.9883,1.2,3700
2019-04-01,FAC100,OHSAS 18001,High,136495,125319,0.9181,1.2,3190
2019-05-01,FAC100,OHSAS 18001,High,136495,110625,0.8105,1.2,2990
2019-06-01,FAC100,OHSAS 18001,High,136495,124499,0.9121,1.2,3360
2019-07-01,FAC100,OHSAS 18001,High,136495,129850,0.9513,1.2,3710
2019-08-01,FAC100,OHSAS 18001,High,136495,134615,0.9862,1.2,3610
2019-09-01,FAC100,OHSAS 18001,High,136495,136495,1.0,1.2,3930
2019-10-01,FAC100,OHSAS 18001,High,136495,126637,0.9278,1.2,3440
2019-11-01,FAC100,OHSAS 18001,High,136495,129579,0.9493,1.2,3320
2019-12-01,FAC100,OHSAS 18001,High,136495,122284,0.8959,1.2,3300
2020-01-01,FAC100,OHSAS 18001,High,136495,136495,1.0,1.2,3470
2020-02-01,FAC100,OHSAS 18001,High,136495,135207,0.9906,1.2,3450
2020-03-01,FAC100,OHSAS 18001,High,136495,119463,0.8752,1.2,3180
2020-04-01,FAC100,OHSAS 18001,High,136495,129497,0.9487,1.2,3330
2020-05-01,FAC100,OHSAS 18001,High,136495,117895,0.8637,1.2,2940
2020-06-01,FAC100,OHSAS 18001,High,136495,136495,1.0,1.2,3340
2020-07-01,FAC100,OHSAS 18001,High,136495,132583,0.9713,1.2,3520
2020-08-01,FAC100,OHSAS 18001,High,136495,131068,0.9602,1.2,3470
2020-09-01,FAC100,OHSAS 18001,High,136495,136495,1.0,1.2,3630
2020-10-01,FAC100,OHSAS 18001,High,136495,124470,0.9119,1.2,3240
2020-11-01,FAC100,OHSAS 18001,High,136495,126946,0.93,1.2,3320
2020-12-01,FAC100,OHSAS 18001,High,136495,136495,1.0,1.2,3390
2021-01-01,FAC100,OHSAS 18001,High,136495,126269,0.9251,1.2,3330
2021-02-01,FAC100,OHSAS 18001,High,136495,131985,0.967,1.2,3790
2021-03-01,FAC100,OHSAS 18001,High,136495,122208,0.8953,1.2,3090
2021-04-01,FAC100,OHSAS 18001,High,136495,128101,0.9385,1.2,3430
2021-05-01,FAC100,OHSAS 18001,High,136495,132804,0.973,1.2,3340
2021-06-01,FAC100,OHSAS 18001,High,136495,124020,0.9086,1.2,3480
2021-07-01,FAC100,OHSAS 18001,High,136495,131927,0.9665,1.2,3580
2021-08-01,FAC100,OHSAS 18001,High,136495,136495,1.0,1.2,3670
2021-09-01,FAC100,OHSAS 18001,High,136495,122349,0.8964,1.2,3080
2021-10-01,FAC100,OHSAS 18001,High,136495,129908,0.9517,1.2,3340
2021-11-01,FAC100,OHSAS 18001,High,136495,136495,1.0,1.2,3420
2021-12-01,FAC100,OHSAS 18001,High,136495,131235,0.9615,1.2,3630
2022-01-01,FAC100,OHSAS 18001,High,148904,139537,0.9371,1.2,3790
2022-02-01,FAC100,OHSAS 18001,High,148904,134257,0.9016,1.2,3340
2022-03-01,FAC100,OHSAS 18001,High,148904,129081,0.8669,1.2,3580
2022-04-01,FAC100,OHSAS 18001,High,148904,143552,0.9641,1.2,3780
2022-05-01,FAC100,OHSAS 18001,High,148904,146193,0.9818,1.2,3590
2022-06-01,FAC100,OHSAS 18001,High,148904,136513,0.9168,1.2,3270
2022-07-01,FAC100,OHSAS 18001,High,148904,148904,1.0,1.2,4019
2022-08-01,FAC100,OHSAS 18001,High,148904,131793,0.8851,1.2,3260
2022-09-01,FAC100,OHSAS 18001,High,148904,148904,1.0,1.2,4000
2022-10-01,FAC100,OHSAS 18001,High,148904,142101,0.9543,1.2,3790
2022-11-01,FAC100,OHSAS 18001,High,148904,139802,0.9389,1.2,3530
2022-12-01,FAC100,OHSAS 18001,High,148904,145973,0.9803,1.2,3830
2023-01-01,FAC100,OHSAS 18001,High,148904,136344,0.9157,1.2,3260
2023-02-01,FAC100,OHSAS 18001,High,148904,141928,0.9532,1.2,3490
2023-03-01,FAC100,OHSAS 18001,High,148904,136238,0.9149,1.2,3920
2023-04-01,FAC100,OHSAS 18001,High,148904,139324,0.9357,1.2,3600
2023-05-01,FAC100,OHSAS 18001,High,148904,148904,1.0,1.2,3620
2023-06-01,FAC100,OHSAS 18001,High,148904,141975,0.9535,1.2,3530
2023-07-01,FAC100,OHSAS 18001,High,148904,148904,1.0,1.2,3710
2023-08-01,FAC100,OHSAS 18001,High,148904,137610,0.9242,1.2,3850
2023-09-01,FAC100,OHSAS 18001,High,148904,141388,0.9495,1.2,3500
2023-10-01,FAC100,OHSAS 18001,High,148904,133410,0.8959,1.2,3410
2023-11-01,FAC100,OHSAS 18001,High,148904,143445,0.9633,1.2,3480
2023-12-01,FAC100,OHSAS 18001,High,148904,136328,0.9155,1.2,3820
2024-01-01,FAC100,OHSAS 18001,High,148904,135950,0.913,1.2,3550
2024-02-01,FAC100,OHSAS 18001,High,148904,74452,0.5,1.2,1860
2024-03-01,FAC100,OHSAS 18001,High,148904,143137,0.9613,1.2,3550
2024-04-01,FAC100,OHSAS 18001,High,148904,138391,0.9294,1.2,3290
2024-05-01,FAC100,OHSAS 18001,High,148904,141874,0.9528,1.2,3610
2024-06-01,FAC100,OHSAS 18001,High,148904,74452,0.5,1.2,2100
2024-07-01,FAC100,OHSAS 18001,High,148904,140507,0.9436,1.2,3790
2024-08-01,FAC100,OHSAS 18001,High,148904,134804,0.9053,1.2,3590
2024-09-01,FAC100,OHSAS 18001,High,148904,148904,1.0,1.2,4310
2024-10-01,FAC100,OHSAS 18001,High,148904,143958,0.9668,1.2,3860
2024-11-01,FAC100,OHSAS 18001,High,148904,148904,1.0,1.2,3930
2024-12-01,FAC100,OHSAS 18001,High,148904,138001,0.9268,1.2,3200
2025-01-01,FAC100,OHSAS 18001,High,161313,137205,0.8506,1.2,3570
2025-02-01,FAC100,OHSAS 18001,High,161313,142397,0.8827,1.2,3640
2025-03-01,FAC100,OHSAS 18001,High,161313,152647,0.9463,1.2,4050
2025-04-01,FAC100,OHSAS 18001,High,161313,161313,1.0,1.2,4070
2025-05-01,FAC100,OHSAS 18001,High,161313,161313,1.0,1.2,3950
2025-06-01,FAC100,OHSAS 18001,High,161313,147724,0.9158,1.2,4010
2025-07-01,FAC100,OHSAS 18001,High,161313,161313,1.0,1.2,4240
2025-08-01,FAC100,OHSAS 18001,High,161313,153733,0.953,1.2,3990
2025-09-01,FAC100,OHSAS 18001,High,161313,156029,0.9672,1.2,3620
2025-10-01,FAC100,OHSAS 18001,High,161313,150148,0.9308,1.2,3930
2025-11-01,FAC100,OHSAS 18001,High,161313,153579,0.9521,1.2,3710
2025-12-01,FAC100,OHSAS 18001,High,161313,156507,0.9702,1.2,3710
2016-01-01,FAC101,OHSAS 18001,Medium,124403,103702,0.8336,1.1,2920
2016-02-01,FAC101,OHSAS 18001,Medium,124403,103053,0.8284,1.1,2980
2016-03-01,FAC101,OHSAS 18001,Medium,124403,103506,0.832,1.1,3080
2016-04-01,FAC101,OHSAS 18001,Medium,124403,103432,0.8314,1.1,3060
2016-05-01,FAC101,OHSAS 18001,Medium,124403,111473,0.8961,1.1,3000
2016-06-01,FAC101,OHSAS 18001,Medium,124403,103206,0.8296,1.1,2890
2016-07-01,FAC101,OHSAS 18001,Medium,124403,103695,0.8335,1.1,2640
2016-08-01,FAC101,OHSAS 18001,Medium,124403,105288,0.8463,1.1,2960
2016-09-01,FAC101,OHSAS 18001,Medium,124403,104346,0.8388,1.1,2820
2016-10-01,FAC101,OHSAS 18001,Medium,124403,108350,0.871,1.1,2870
2016-11-01,FAC101,OHSAS 18001,Medium,124403,98702,0.7934,1.1,2800
2016-12-01,FAC101,OHSAS 18001,Medium,124403,108307,0.8706,1.1,3270
2017-01-01,FAC101,OHSAS 18001,Medium,124403,113217,0.9101,1.1,3280
2017-02-01,FAC101,OHSAS 18001,Medium,124403,102419,0.8233,1.1,2960
2017-03-01,FAC101,OHSAS 18001,Medium,124403,105753,0.8501,1.1,2850
2017-04-01,FAC101,OHSAS 18001,Medium,124403,62201,0.5,1.1,1780
2017-05-01,FAC101,OHSAS 18001,Medium,124403,95022,0.7638,1.1,2770
2017-06-01,FAC101,OHSAS 18001,Medium,124403,96430,0.7751,1.1,2760
2017-07-01,FAC101,OHSAS 18001,Medium,124403,106726,0.8579,1.1,3120
2017-08-01,FAC101,OHSAS 18001,Medium,124403,97315,0.7823,1.1,2590
2017-09-01,FAC101,OHSAS 18001,Medium,124403,97497,0.7837,1.1,2860
2017-10-01,FAC101,OHSAS 18001,Medium,124403,62201,0.5,1.1,1740
2017-11-01,FAC101,OHSAS 18001,Medium,124403,112882,0.9074,1.1,3180
2017-12-01,FAC101,OHSAS 18001,Medium,124403,110364,0.8871,1.1,3140
2018-01-01,FAC101,OHSAS 18001,Medium,124403,103575,0.8326,1.1,3030
2018-02-01,FAC101,OHSAS 18001,Medium,124403,99405,0.7991,1.1,2700
2018-03-01,FAC101,OHSAS 18001,Medium,124403,103266,0.8301,1.1,3220
2018-04-01,FAC101,OHSAS 18001,Medium,124403,108587,0.8729,1.1,3100
2018-05-01,FAC101,OHSAS 18001,Medium,124403,62201,0.5,1.1,1590
2018-06-01,FAC101,OHSAS 18001,Medium,124403,100420,0.8072,1.1,2990
2018-07-01,FAC101,OHSAS 18001,Medium,124403,107550,0.8645,1.1,2910
2018-08-01,FAC101,OHSAS 18001,Medium,124403,110881,0.8913,1.1,3020
2018-09-01,FAC101,OHSAS 18001,Medium,124403,104437,0.8395,1.1,2840
2018-10-01,FAC101,OHSAS 18001,Medium,124403,104963,0.8437,1.1,3140
2018-11-01,FAC101,OHSAS 18001,Medium,124403,106542,0.8564,1.1,2820
2018-12-01,FAC101,OHSAS 18001,Medium,124403,108685,0.8737,1.1,2990
2019-01-01,FAC101,OHSAS 18001,Medium,136843,114211,0.8346,1.1,3240
2019-02-01,FAC101,OHSAS 18001,Medium,136843,116375,0.8504,1.1,3720
2019-03-01,FAC101,OHSAS 18001,Medium,136843,113403,0.8287,1.1,3280
2019-04-01,FAC101,OHSAS 18001,Medium,136843,115695,0.8455,1.1,3290
2019-05-01,FAC101,OHSAS 18001,Medium,136843,121310,0.8865,1.1,3380
2019-06-01,FAC101,OHSAS 18001,Medium,136843,114002,0.8331,1.1,3230
2019-07-01,FAC101,OHSAS 18001,Medium,136843,119441,0.8728,1.1,3130
2019-08-01,FAC101,OHSAS 18001,Medium,136843,112316,0.8208,1.1,3020
2019-09-01,FAC101,OHSAS 18001,Medium,136843,112884,0.8249,1.1,2940
2019-10-01,FAC101,OHSAS 18001,Medium,136843,112925,0.8252,1.1,3190
2019-11-01,FAC101,OHSAS 18001,Medium,136843,114310,0.8353,1.1,3470
2019-12-01,FAC101,OHSAS 18001,Medium,136843,121914,0.8909,1.1,3170
2020-01-01,FAC101,OHSAS 18001,Medium,136843,107591,0.7862,1.1,3110
2020-02-01,FAC101,OHSAS 18001,Medium,136843,117248,0.8568,1.1,3530
2020-03-01,FAC101,OHSAS 18001,Medium,136843,116396,0.8506,1.1,3430
2020-04-01,FAC101,OHSAS 18001,Medium,136843,128545,0.9394,1.1,3750
2020-05-01,FAC101,OHSAS 18001,Medium,136843,113668,0.8306,1.1,3480
2020-06-01,FAC101,OHSAS 18001,Medium,136843,112997,0.8257,1.1,3190
2020-07-01,FAC101,OHSAS 18001,Medium,136843,68421,0.5,1.1,1880
2020-08-01,FAC101,OHSAS 18001,Medium,136843,108234,0.7909,1.1,3260
2020-09-01,FAC101,OHSAS 18001,Medium,136843,116995,0.855,1.1,3200
2020-10-01,FAC101,OHSAS 18001,Medium,136843,115622,0.8449,1.1,3430
2020-11-01,FAC101,OHSAS 18001,Medium,136843,109515,0.8003,1.1,3150
2020-12-01,FAC101,OHSAS 18001,Medium,136843,68421,0.5,1.1,2070
2021-01-01,FAC101,OHSAS 18001,Medium,136843,123649,0.9036,1.1,3470
2021-02-01,FAC101,OHSAS 18001,Medium,136843,121964,0.8913,1.1,3760
2021-03-01,FAC101,OHSAS 18001,Medium,136843,114882,0.8395,1.1,3200
2021-04-01,FAC101,OHSAS 18001,Medium,136843,128112,0.9362,1.1,3500
2021-05-01,FAC101,OHSAS 18001,Medium,136843,114270,0.835,1.1,3340
2021-06-01,FAC101,OHSAS 18001,Medium,136843,105513,0.7711,1.1,2890
2021-07-01,FAC101,OHSAS 18001,Medium,136843,68421,0.5,1.1,1860
2021-08-01,FAC101,OHSAS 18001,Medium,136843,123550,0.9029,1.1,3500
2021-09-01,FAC101,OHSAS 18001,Medium,136843,118776,0.868,1.1,3600
2021-10-01,FAC101,OHSAS 18001,Medium,136843,112390,0.8213,1.1,3420
2021-11-01,FAC101,OHSAS 18001,Medium,136843,114498,0.8367,1.1,3180
2021-12-01,FAC101,OHSAS 18001,Medium,136843,120480,0.8804,1.1,3210
2022-01-01,FAC101,OHSAS 18001,Medium,149283,74641,0.5,1.1,2160
2022-02-01,FAC101,OHSAS 18001,Medium,149283,110257,0.7386,1.1,3160
2022-03-01,FAC101,OHSAS 18001,Medium,149283,123602,0.828,1.1,3280
2022-04-01,FAC101,OHSAS 18001,Medium,149283,132408,0.887,1.1,3760
2022-05-01,FAC101,OHSAS 18001,Medium,149283,124622,0.8348,1.1,3820
2022-06-01,FAC101,OHSAS 18001,Medium,149283,123192,0.8252,1.1,3340
2022-07-01,FAC101,OHSAS 18001,Medium,149283,116420,0.7799,1.1,3110
2022-08-01,FAC101,OHSAS 18001,Medium,149283,129674,0.8686,1.1,3800
2022-09-01,FAC101,OHSAS 18001,Medium,149283,123426,0.8268,1.1,3720
2022-10-01,FAC101,OHSAS 18001,Medium,149283,134652,0.902,1.1,3810
2022-11-01,FAC101,OHSAS 18001,Medium,149283,126961,0.8505,1.1,3820
2022-12-01,FAC101,OHSAS 18001,Medium,149283,118758,0.7955,1.1,3500
2023-01-01,FAC101,OHSAS 18001,Medium,149283,127630,0.855,1.1,3800
2023-02-01,FAC101,OHSAS 18001,Medium,149283,133203,0.8923,1.1,3750
2023-03-01,FAC101,OHSAS 18001,Medium,149283,116494,0.7804,1.1,3480
2023-04-01,FAC101,OHSAS 18001,Medium,149283,139441,0.9341,1.1,4170
2023-05-01,FAC101,OHSAS 18001,Medium,149283,74641,0.5,1.1,2120
2023-06-01,FAC101,OHSAS 18001,Medium,149283,132047,0.8845,1.1,3800
2023-07-01,FAC101,OHSAS 18001,Medium,149283,131594,0.8815,1.1,3600
2023-08-01,FAC101,OHSAS 18001,Medium,149283,124555,0.8344,1.1,3480
2023-09-01,FAC101,OHSAS 18001,Medium,149283,125978,0.8439,1.1,3460
2023-10-01,FAC101,OHSAS 18001,Medium,149283,124340,0.8329,1.1,3380
2023-11-01,FAC101,OHSAS 18001,Medium,149283,126914,0.8502,1.1,3430
2023-12-01,FAC101,OHSAS 18001,Medium,149283,140249,0.9395,1.1,3780
2024-01-01,FAC101,OHSAS 18001,Medium,149283,125971,0.8438,1.1,3460
2024-02-01,FAC101,OHSAS 18001,Medium,149283,123849,0.8296,1.1,3880
2024-03-01,FAC101,OHSAS 18001,Medium,149283,132719,0.889,1.1,3590
2024-04-01,FAC101,OHSAS 18001,Medium,149283,124704,0.8354,1.1,3910
2024-05-01,FAC101,OHSAS 18001,Medium,149283,126371,0.8465,1.1,3490
2024-06-01,FAC101,OHSAS 18001,Medium,149283,127560,0.8545,1.1,3570
2024-07-01,FAC101,OHSAS 18001,Medium,149283,130656,0.8752,1.1,3480
2024-08-01,FAC101,OHSAS 18001,Medium,149283,124508,0.834,1.1,3410
2024-09-01,FAC101,OHSAS 18001,Medium,149283,124381,0.8332,1.1,3810
2024-10-01,FAC101,OHSAS 18001,Medium,149283,131889,0.8835,1.1,3470
2024-11-01,FAC101,OHSAS 18001,Medium,149283,125224,0.8388,1.1,3650
2024-12-01,FAC101,OHSAS 18001,Medium,149283,130723,0.8757,1.1,3820
2025-01-01,FAC101,OHSAS 18001,Medium,161723,130383,0.8062,1.1,3850
2025-02-01,FAC101,OHSAS 18001,Medium,161723,131541,0.8134,1.1,3910
2025-03-01,FAC101,OHSAS 18001,Medium,161723,147873,0.9144,1.1,3790
2025-04-01,FAC101,OHSAS 18001,Medium,161723,118941,0.7355,1.1,3080
2025-05-01,FAC101,OHSAS 18001,Medium,161723,142305,0.8799,1.1,3630
2025-06-01,FAC101,OHSAS 18001,Medium,161723,152250,0.9414,1.1,4150
2025-07-01,FAC101,OHSAS 18001,Medium,161723,136489,0.844,1.1,3880
2025-08-01,FAC101,OHSAS 18001,Medium,161723,131075,0.8105,1.1,3560
2025-09-01,FAC101,OHSAS 18001,Medium,161723,139740,0.8641,1.1,3780
2025-10-01,FAC101,OHSAS 18001,Medium,161723,134194,0.8298,1.1,3910
2025-11-01,FAC101,OHSAS 18001,Medium,161723,137441,0.8499,1.1,3840
2025-12-01,FAC101,OHSAS 18001,Medium,161723,133913,0.828,1.1,3650
2016-01-01,FAC102,OHSAS 18001,Medium,98005,83926,0.8563,1.1,2540
2016-02-01,FAC102,OHSAS 18001,Medium,98005,82670,0.8435,1.1,2470
2016-03-01,FAC102,OHSAS 18001,Medium,98005,85698,0.8744,1.1,2400
2016-04-01,FAC102,OHSAS 18001,Medium,98005,77148,0.7872,1.1,2029
2016-05-01,FAC102,OHSAS 18001,Medium,98005,49002,0.5,1.1,1370
2016-06-01,FAC102,OHSAS 18001,Medium,98005,82493,0.8417,1.1,2230
2016-07-01,FAC102,OHSAS 18001,Medium,98005,83157,0.8485,1.1,2490
2016-08-01,FAC102,OHSAS 18001,Medium,98005,83763,0.8547,1.1,2290
2016-09-01,FAC102,OHSAS 18001,Medium,98005,85793,0.8754,1.1,2460
2016-10-01,FAC102,OHSAS 18001,Medium,98005,86063,0.8781,1.1,2440
2016-11-01,FAC102,OHSAS 18001,Medium,98005,82583,0.8426,1.1,2380
2016-12-01,FAC102,OHSAS 18001,Medium,98005,89174,0.9099,1.1,2340
2017-01-01,FAC102,OHSAS 18001,Medium,98005,81667,0.8333,1.1,2290
2017-02-01,FAC102,OHSAS 18001,Medium,98005,92146,0.9402,1.1,2610
2017-03-01,FAC102,OHSAS 18001,Medium,98005,84085,0.858,1.1,2420
2017-04-01,FAC102,OHSAS 18001,Medium,98005,92712,0.946,1.1,2770
2017-05-01,FAC102,OHSAS 18001,Medium,98005,85518,0.8726,1.1,2350
2017-06-01,FAC102,OHSAS 18001,Medium,98005,91032,0.9289,1.1,2790
2017-07-01,FAC102,OHSAS 18001,Medium,98005,85405,0.8714,1.1,2230
